date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,later_open,down,env_MKT20,env_REL20,env_VOL,env_ACT,signal_BASE,signal_MKT20_high,signal_MKT20_low,signal_REL20_high,signal_REL20_low,signal_VOL_high,signal_VOL_low,signal_ACT_high,signal_ACT_low,feature_valid
2018-08-30,sh.601138,15.13,15.16,14.78,14.8,15.11,29261454,436880583.0,3,1,-2.051618,107.4800290486565,3.4427531376834963e-06,1.0,UNKNOWN,UNKNOWN,58,0.6990637459749035,0.8005336891260706,2.5101763907734,0.1333333333333309,0.0666666666666654,-0.9147840912816952,True,0.1323626737260275,289.61326665000166,1.9141656751487224,-370.0569016499984,-2.4458486559814827,0.0,,1,-0.019556861258126612,-0.09057270293504205,,,False,False,False,False,False,False,False,False,False,False
2018-08-31,sh.601138,14.75,14.97,14.67,14.79,14.8,20320097,301160931.0,3,1,-0.067569,107.4074074074074,1.4324324164732838e-06,1.0,UNKNOWN,UNKNOWN,59,0.719970701059787,-3.331156107119537,-2.181097157964307,0.0526315789473718,0.0789473684210507,-2.48723439301598,True,-0.3378378378378399,-79.80802519999861,-0.5410713572881262,0.1519951999995612,0.0010304759322004,79.80802519999861,,0,-0.010941744342442328,-0.07772820639647404,,,False,False,False,False,False,False,False,False,False,False
2018-09-03,sh.601138,14.71,14.77,14.51,14.7,14.79,22555766,329832748.0,3,1,-0.60852,106.75381263616556,7.302231250783109e-07,1.0,UNKNOWN,UNKNOWN,60,0.5201256848025394,-3.4595300261096806,-1.334222815210162,0.3999999999999964,0.6000000000000035,-2.224572769642708,False,-0.5409060175794345,-29.70174494999629,-0.2019153293677518,-49.691750049999925,-0.3378093137321545,29.70174494999629,,1,-0.005543996187476363,-0.058972132844781866,,,False,False,False,False,False,False,False,False,False,False
2018-09-04,sh.601138,14.69,14.99,14.66,14.93,14.7,24088328,357937501.0,3,1,1.564629,108.4241103848947,3.1496598600355696e-06,1.0,UNKNOWN,UNKNOWN,61,0.5976939474377837,-2.7134348113832085,-3.9843239712606393,0.7307692307692295,0.230769230769226,-2.6780098646099093,True,-0.0680272108843471,-279.7888561999995,-1.9046212130701123,199.9712662000005,1.3612747869298876,279.7888561999995,,0,0.005758632773858574,-0.034820719960120705,,,False,False,False,False,False,False,False,False,False,False
2018-09-05,sh.601138,14.86,14.89,14.61,14.63,14.93,23697402,349522515.0,3,1,-2.009378,106.24546114742196,9.06898871999573e-07,1.0,UNKNOWN,UNKNOWN,62,0.6567430099481144,0.8783783783783861,-2.5456919060052208,0.8181818181818167,0.1818181818181833,-0.9520018575646104,False,-0.4688546550569383,190.10753115000105,1.2793238973755114,-269.6625861499954,-1.8146876591520549,0.0,,1,-0.010359886794652273,-0.029511495842003854,,,False,False,False,False,False,False,False,False,False,False
2018-09-06,sh.601138,14.61,15.4,14.57,15.03,14.63,62592378,945223171.0,3,1,2.734105,109.15032679738565,2.9972658777133176e-06,1.0,UNKNOWN,UNKNOWN,63,0.6669111234257415,-1.0818120351588578,-3.176704169424205,0.0714285714285759,0.1071428571428607,-2.8197548905642966,True,-0.1367053998633016,-459.7190970999979,-3.1466057296372205,379.8611171000003,2.6000076461327875,459.7190970999979,,0,-0.014479592167689681,-0.010836863528512874,,,False,False,False,False,False,False,False,False,False,False
2018-09-07,sh.601138,15.0,15.19,14.72,14.89,15.03,36279607,543003698.0,3,1,-0.931466,108.13362381989836,4.392548228149273e-06,1.0,UNKNOWN,UNKNOWN,64,1.7596181946194422,2.2448979591837004,1.554054054054066,0.5542168674698783,0.4457831325301216,-0.0332557366145791,False,-0.1996007984031877,69.76360055000211,0.4650906703333474,-150.12645554999608,-1.000843036999974,0.0,,1,-0.03678417509995946,0.011492346306185008,,,False,False,False,False,False,False,False,False,False,False
2018-09-10,sh.601138,14.8,14.84,14.63,14.63,14.89,22616185,332303940.0,3,1,-1.74614,106.24546114742196,1.6521155150606148e-06,1.0,UNKNOWN,UNKNOWN,65,1.0196716780709194,-0.2679169457468044,0.6761325219743375,0.3617021276595752,0.4042553191489361,-0.773024123683852,True,-0.6044325050369337,130.1981008500035,0.8797168976351588,-209.6319858499965,-1.4164323368243008,0.0,,1,-0.033273244567953,-0.004218675276908113,,,False,False,False,False,False,False,False,False,False,False
2018-09-11,sh.601138,14.63,14.88,14.58,14.69,14.63,20442007,300589866.0,3,1,0.410113,106.6811909949165,3.199589882763032e-06,1.0,UNKNOWN,UNKNOWN,66,0.6639929981254521,0.0,-0.4761904761904412,0.0,0.1904761904761872,-2.1502859244891703,True,0.0,-99.57588529999624,-0.6806280608338772,20.364145300001965,0.13919443130555,99.57588529999624,,0,-0.041777942418029235,-0.027560479973828045,,,False,False,False,False,False,False,False,False,False,False
2018-09-12,sh.601138,14.68,14.88,14.66,14.72,14.69,18113180,267306826.0,3,1,0.204225,106.89905591866378,4.441797138876602e-06,1.0,UNKNOWN,UNKNOWN,67,0.6222595406000506,-2.262142381902854,-1.6075016744808934,0.3666666666666639,0.6333333333333361,-1.478823647764982,False,-0.0680735194009463,-79.66666019999892,-0.5426884209809191,0.2933602000047273,0.0019983664850458,79.66666019999892,,0,-0.04177148643420048,-0.011097630264703562,,,False,False,False,False,False,False,False,False,False,False
2018-09-13,sh.601138,14.87,14.94,14.54,14.79,14.72,26594098,391537508.0,3,1,0.475541,107.40740740740742,2.478260864746673e-06,1.0,UNKNOWN,UNKNOWN,68,0.5710967367627213,-1.1417058428475513,0.6151742993848242,0.2727272727272742,0.7272727272727258,-1.164937724510673,True,1.0190217391304213,40.010835400001895,0.2690708500336375,-119.90920539999811,-0.806383358439799,0.0,,1,-0.024656872267288743,0.0020805110455092146,,,False,False,False,False,False,False,False,False,False,False
2018-09-14,sh.601138,14.79,14.81,14.58,14.6,14.79,23302806,341644007.0,3,1,-1.284649,106.02759622367468,2.7917511791208938e-06,1.0,UNKNOWN,UNKNOWN,69,0.8492054575277358,1.0936431989063466,-1.596806387225547,0.6249999999999994,0.1750000000000005,-0.6615844443698116,False,0.0,150.22849595000028,1.0157437183908065,-229.5816009499979,-1.5522758684922102,0.0,,1,-0.006880475352756932,0.00016455863012410088,,,False,False,False,False,False,False,False,False,False,False
2018-09-17,sh.601138,14.56,14.56,14.16,14.17,14.6,26101621,373286516.0,3,1,-2.945207,102.90486564996372,1.5205479488855644e-06,1.0,UNKNOWN,UNKNOWN,70,0.7547209886341046,-0.6126616746085722,-1.9476158495634557,0.0869565217391284,0.0869565217391361,-1.927856519110616,True,-0.2739726027397249,350.794981950002,2.4093061947115526,-428.8152169500016,-2.9451594570741872,0.0,,1,0.0047497795026238965,-0.006800360500573421,,,False,False,False,False,False,False,False,False,False,False
2018-09-18,sh.601138,14.06,14.34,14.05,14.31,14.17,24762561,352231145.0,3,1,0.988005,103.92156862745104,2.1771347806787134e-06,1.0,UNKNOWN,UNKNOWN,71,0.8585609613990919,-3.736413043478237,-3.1442241968557605,0.0249999999999994,0.0,-4.575911646856778,True,-0.7762879322512295,-288.52167124999767,-2.052074475462288,211.22845625000232,1.502336104196318,288.52167124999767,,0,-0.017297611790406786,-0.03297048472433828,,,False,False,False,False,False,False,False,False,False,False
2018-09-19,sh.601138,14.24,14.54,14.21,14.42,14.31,32314495,463842856.0,3,1,0.768691,104.72040668119102,2.2215233976830007e-06,1.0,UNKNOWN,UNKNOWN,72,0.828547248841527,-3.245436105476629,-2.5867937372361816,0.8965517241379329,0.103448275862067,-3.4021871202915666,False,-0.4891684136967167,-218.8494808999981,-1.536864332162908,140.9706109000019,0.9899621551966424,218.8494808999981,,0,-0.01239142505777624,-0.034878881200545386,,,False,False,False,False,False,False,False,False,False,False
2018-09-20,sh.601138,14.37,14.42,14.26,14.27,14.42,21385303,306273789.0,3,1,-1.040219,103.63108206245464,2.9140083213086143e-06,1.0,UNKNOWN,UNKNOWN,73,1.073056664053584,-1.2328767123287676,-2.0380434782608536,0.6363636363636368,0.3636363636363631,-2.554399243140959,True,-0.3467406380027737,61.03078549999847,0.4247097112038864,-138.8692654999997,-0.9663831976339576,0.0,,1,0.005983184312430945,-0.027692817962363003,,,False,False,False,False,False,False,False,False,False,False
2018-09-21,sh.601138,14.3,14.48,14.22,14.45,14.27,33351796,479670903.0,3,1,1.261383,104.9382716049383,4.526278912120318e-06,1.0,UNKNOWN,UNKNOWN,74,0.7434158578829833,0.7057163020465662,-3.5158891142663795,0.0624999999999986,0.3125000000000041,-3.2870213486953404,True,0.2102312543798223,-188.9553507499964,-1.3213660891608137,110.89472575,0.7754875926573427,188.9553507499964,,0,0.0016952797890645854,-0.05853599360267969,,,False,False,False,False,False,False,False,False,False,False
2018-09-25,sh.601138,14.35,14.53,14.29,14.43,14.45,23166857,332988748.0,3,1,-0.138405,104.79302832244012,3.304498272016509e-06,1.0,UNKNOWN,UNKNOWN,75,1.1436966988881658,0.978336827393389,-1.0273972602739767,0.8846153846153801,0.1153846153846198,-1.8875611080934276,False,-0.692041522491349,-119.0206253999976,-0.8294120236933631,40.899415400004216,0.285013347735221,119.0206253999976,,0,0.024933411005228168,-0.06095742701590179,,,False,False,False,False,False,False,False,False,False,False
2018-09-26,sh.601138,14.6,14.79,14.43,14.55,14.43,37276829,543684911.0,3,1,0.8316,105.6644880174292,8.316008316411327e-07,1.0,UNKNOWN,UNKNOWN,76,0.8389238928214391,0.0693481276005547,1.83486238532109,0.5833333333333351,0.4166666666666648,-1.7297739035684878,True,1.1781011781011763,10.540800249999272,0.0721972619862963,-89.40922524999891,-0.6123919537671159,0.0,,1,8.594343052381603e-05,-0.05756471547493891,,,False,False,False,False,False,False,False,False,False,False
2018-09-27,sh.601138,14.49,14.52,14.19,14.2,14.55,34109778,488678422.0,3,1,-2.405501,103.12273057371095,2.7182130448721864e-06,1.0,UNKNOWN,UNKNOWN,77,1.336038276380141,1.9621583742116089,1.6771488469601303,0.3333333333333366,0.5277777777777772,-0.652077429927278,False,-0.4123711340206171,250.8853464500025,1.73143786369912,-328.82480144999937,-2.2693223012422314,0.0,,1,0.010379124399743755,-0.06064022100548783,,,False,False,False,False,False,False,False,False,False,False
2018-09-28,sh.601138,14.21,14.29,14.19,14.24,14.2,18008984,256481682.0,3,1,0.28169,103.41321713870732,1.4084507005129865e-07,1.0,UNKNOWN,UNKNOWN,78,1.2131532532241047,-1.730103806228411,-1.525658807212238,0.0303030303030296,0.0909090909090889,-2.7397260273972823,True,0.0704225352112786,-68.71239514999672,-0.4835495788177109,-8.742379849998546,-0.061522729415894,68.71239514999672,,0,0.00811759242608412,-0.06834260897141842,,,False,False,False,False,False,False,False,False,False,False
2018-10-08,sh.601138,14.0,14.0,13.71,13.72,14.24,28559936,394775385.0,3,1,-3.651682,99.63689179375451,3.393258419137624e-06,1.0,UNKNOWN,UNKNOWN,79,0.6535886423388363,-1.316701316701352,-0.2102312543798556,0.5000000000000089,0.4999999999999911,-2.278342025802937,False,-1.6853932584269704,241.8698013999994,1.7276414385714245,-317.85034139999874,-2.270359581428562,0.0,,1,0.030541293974291284,-0.06837913181212929,,,False,False,False,False,False,False,False,False,False,False
2018-10-09,sh.601138,13.76,13.86,13.66,13.73,13.72,17203325,236509972.0,3,1,0.072881,99.70951343500364,5.2973760957530924e-06,1.0,UNKNOWN,UNKNOWN,80,1.0212379402895462,-5.704467353951914,-5.051903114186884,0.034482758620689,0.0,-5.499879464131996,True,0.2915451895043608,-7.773019849998981,-0.0564899698401088,-67.74303514999897,-0.4923185694040623,7.773019849998981,,1,-0.0032066794630507545,-0.06913950038820027,,,False,False,False,False,False,False,False,False,False,False
2018-10-10,sh.601138,13.79,13.81,13.66,13.71,13.73,13523384,185669575.0,3,1,-0.145663,99.56427015250544,3.4238892901994333e-06,1.0,D,D,81,0.6210951272525609,-3.309859154929573,-4.85100485100487,0.3500000000000026,0.5,-5.114029025570154,False,0.4369992716678705,42.19189539999818,0.3059600826685872,-117.72814539999818,-0.8537211414068033,0.0,,1,0.00010254585711066966,-0.06608894041493352,,,False,False,False,False,False,False,False,False,False,False
2018-10-11,sh.601138,13.01,13.17,12.34,12.34,13.71,56064220,709169250.0,3,1,-9.992705,89.6151053013798,1.0539752075544584e-06,1.0,D,D,82,0.4977298854396946,-3.721910112359539,-5.773195876288673,0.3333333333333372,0.133333333333342,-4.851134707474514,True,-5.105762217359599,634.0680083500025,4.873697220215238,-705.2623333499993,-5.42092492966948,0.0,,1,-0.008995920860327744,-0.072718747592452,,,False,False,False,False,False,False,False,False,False,False
2018-10-12,sh.601138,12.07,12.17,11.45,11.96,12.34,45508275,537993954.0,3,1,-3.079417,86.8554829339143,4.683954712980665e-07,1.0,D,D,83,1.947454132457728,-10.05830903790088,-13.09859154929578,0.0,0.1927710843373495,-13.673091049004892,True,-2.1880064829821637,75.6807355500024,0.6270152075393736,-144.2093205499976,-1.194774818144139,0.0,,1,-0.04469821797291462,-0.111829464870558,,,False,False,False,False,False,False,False,False,False,False
2018-10-15,sh.601138,12.0,12.3,11.86,11.89,11.96,26187113,316493994.0,3,1,-0.585282,86.34713144517065,2.2809364600417936e-06,1.0,D,D,84,1.629120340813295,-12.89147851420248,-16.01123595505618,0.7083333333333349,0.1388888888888882,-15.42323739480943,False,0.3344481605351168,75.8221005500003,0.6318508379166692,-144.0679555499979,-1.2005662962499826,0.0,,1,-0.031460934643883776,-0.1727972157220512,,,False,False,False,False,False,False,False,False,False,False
2018-10-16,sh.601138,11.9,12.02,11.5,11.57,11.89,23514249,275682963.0,3,1,-2.691343,84.02323892519969,5.741799833813843e-06,1.0,D,D,85,0.9547013830129836,-13.274981765134951,-13.33819241982508,0.0681818181818205,0.6818181818181814,-15.016796512043484,False,0.0841042893187538,296.1362516500012,2.488539929831943,-363.5339166499988,-3.054906862605032,0.0,,1,-0.04966213965880928,-0.15181536202017032,,,False,False,False,False,False,False,False,False,False,False
2018-10-17,sh.601138,11.77,11.86,11.52,11.76,11.57,23482257,275033719.0,3,1,1.642183,85.40305010893243,4.953327584322764e-06,1.0,D,D,86,0.8558559405370372,-6.239870340356568,-15.731973780043717,0.1346153846153852,0.2307692307692294,-16.389651683769358,True,1.728608470181503,-23.76441494999942,-0.2019066690739118,-43.7544200499976,-0.3717452850467085,23.76441494999942,,1,-0.046134384023279296,-0.1630248777675618,,,False,False,False,False,False,False,False,False,False,False
2018-10-18,sh.601138,11.63,11.64,11.34,11.38,11.76,22758551,261844967.0,3,1,-3.231293,82.64342774146694,4.829932103156409e-07,1.0,D,D,87,0.849988657741846,-1.6722408026756177,-14.223194748358893,0.7058823529411774,0.2647058823529408,-14.107292845926343,False,-1.1054421768707412,216.6407162500008,1.8627748602751573,-283.1094112499992,-2.434302762252788,0.0,,1,-0.03872149456675722,-0.16073391727803554,,,False,False,False,False,False,False,False,False,False,False
2018-10-19,sh.601138,11.17,11.62,11.11,11.61,11.38,32965865,376551388.0,3,1,2.021086,84.31372549019603,3.63093143862514e-06,1.0,D,D,88,0.8169243868851468,-4.289318755256522,-7.779578606158843,0.1333333333333361,0.0333333333333325,-15.85640873969465,True,-1.8453427065026395,-472.7822171999976,-4.232607136974016,406.7780072000024,3.6417010492390554,472.7822171999976,,0,-0.06388741430136557,-0.16301475961167822,,,False,False,False,False,False,False,False,False,False,False
2018-10-22,sh.601138,11.7,12.76,11.62,12.65,11.61,71229565,875304288.0,3,1,8.957795,91.86637618010164,4.3066457067197925e-09,1.0,D,D,89,1.169939490801856,0.3457216940362606,-2.9264214046823223,0.9803921568627456,0.0196078431372544,-13.134562867083211,False,0.7751937984496138,-984.1126547499993,-8.411219271367514,914.9378297500024,7.819981450854722,984.1126547499993,,0,-0.05066407898821468,-0.1643460629996154,,,False,False,False,False,False,False,False,False,False,False
2018-10-23,sh.601138,12.55,12.6,12.13,12.19,12.65,43208073,532761074.0,3,1,-3.636364,88.5257806826434,3.636363623549244e-07,1.0,D,D,90,2.3297622697108498,7.568027210884343,6.391925988225378,0.9035087719298251,0.0964912280701748,-4.657823334338285,False,-0.7905138339920903,324.8388768000028,2.588357584063768,-394.8013068000008,-3.14582714581674,0.0,,1,-0.009981567270512803,-0.12358007656510417,,,False,False,False,False,False,False,False,False,False,False
2018-10-24,sh.601138,12.18,12.36,12.13,12.19,12.19,22978972,281169322.0,3,1,0.0,88.5257806826434,0.0,1.0,D,D,91,1.3747804787152664,7.11775043936731,5.3586862575626615,0.1276595744680826,0.1063829787234022,-7.434125597995312,True,-0.0820344544708806,-44.60261004999767,-0.3661954848111468,-24.61260494999949,-0.2020739322660056,44.60261004999767,,0,-0.021480978117406124,-0.11825084968781674,,,False,False,False,False,False,False,False,False,False,False
2018-10-25,sh.601138,11.75,12.09,11.61,12.0,12.19,25422705,300391673.0,3,1,-1.558651,87.14596949891065,3.6349466767671146e-06,1.0,D,D,92,0.7332179854541837,4.995693367786402,3.656462585034026,0.2608695652173873,0.7391304347826128,-6.682997779989297,False,-3.6095159967186152,-283.85662625,-2.4158010744680847,215.89350125,1.8373915,283.85662625,,0,-0.03579881108909411,-0.11234933705905481,,,False,False,False,False,False,False,False,False,False,False
2018-10-26,sh.601138,12.1,12.32,12.0,12.09,12.0,24078701,292714173.0,3,1,0.750001,87.79956427015249,9.999999938115067e-07,1.0,D,D,93,0.8202115637728497,-5.138339920948621,5.448154657293491,0.8125000000000004,0.1874999999999995,-7.2786277236903345,True,0.8333333333333304,-24.430849949999345,-0.2019078508264409,-44.42085504999753,-0.3671145045454341,24.430849949999345,,1,-0.046524342237764804,-0.12129812655557826,,,False,False,False,False,False,False,False,False,False,False
2018-10-29,sh.601138,12.13,12.35,11.91,12.07,12.09,21571745,261059505.0,3,1,-0.16543,87.6543209876543,4.028122413651802e-06,1.0,D,D,94,0.7734893302625628,-0.8203445447087732,4.134366925064636,0.2812499999999993,0.6875000000000013,-5.789760773007091,False,0.3308519437551727,25.53406530000145,0.2105034237427984,-94.40596529999854,-0.7782849571310679,0.0,,1,-0.0477777171178968,-0.1049903277314379,,,False,False,False,False,False,False,False,False,False,False
2018-10-30,sh.601138,12.0,12.22,11.75,12.1,12.07,24817475,298502530.0,3,1,0.248556,87.87218591140157,5.875724951254213e-06,1.0,D,D,95,0.7063215596969332,-0.9844134536505234,-4.584980237154134,0.3636363636363643,0.499999999999998,-5.065282365895863,True,-0.5799502899751507,-134.28500049999928,-1.1190416708333273,65.61505049999892,0.546792087499991,134.28500049999928,,0,-0.09128953016353258,-0.0734163521894089,,,False,False,False,False,False,False,False,False,False,False
2018-10-31,sh.601138,12.25,12.36,12.09,12.25,12.1,30783988,377349455.0,3,1,1.239666,88.96151053013796,3.4214876103444425e-06,1.0,D,D,96,0.8104062213319633,0.8333333333333304,-0.7383100902378925,0.744680851063828,0.2553191489361719,-3.9491962691010296,False,1.2396694214876105,-34.73887499999636,-0.2835826530611948,-34.73887499999636,-0.2835826530611948,34.73887499999636,,0,-0.07661971466356587,-0.08484944680559614,,,False,False,False,False,False,False,False,False,False,False
2018-11-01,sh.601138,12.48,12.65,12.33,12.35,12.25,41294948,514567137.0,3,1,0.81633,89.68772694262887,3.469387767518484e-06,1.0,D,D,97,1.01601149288199,1.3234077750206683,0.4922067268252617,0.592592592592594,0.4074074074074059,-1.8626076507110008,False,1.877551020408164,94.86294065000097,0.7601197167468025,-165.00712564999907,-1.3221724811698643,0.0,,1,-0.07269098440116961,-0.08538461697340116,,,False,False,False,False,False,False,False,False,False,False
